ServiceNo,Direction,StopSequence,Operator,BusStopCode,Distance,RoadName,Description,Latitude,Longitude,Category,OriginCode,DestinationCode,LoopDesc,AM_Peak_avg,AM_Offpeak_avg,PM_Peak_avg,PM_Offpeak_avg
3A,1,9,GAS,76101,3.1,Tampines Ave 2,Tampines East CC,1.35303315550855,103.95480210652735,TRUNK,75009,77331,N,0,43,22,55
3A,1,10,GAS,76231,3.7,Tampines Ave 7,Tampines JC/Opp Blk 390,1.35666908955685,103.95736200626966,TRUNK,75009,77331,N,0,43,22,68
3A,1,10,GAS,76231,3.7,Tampines Ave 7,Tampines JC/Opp Blk 390,1.35666908955685,103.95736200626966,TRUNK,75009,77331,N,0,43,22,55
3A,1,11,GAS,76241,4.0,Tampines Ave 7,Blk 497D,1.35845802746258,103.9591705812204,TRUNK,75009,77331,N,0,43,22,68
3A,1,11,GAS,76241,4.0,Tampines Ave 7,Blk 497D,1.35845802746258,103.9591705812204,TRUNK,75009,77331,N,0,43,22,55
3A,1,12,GAS,98011,4.6,Loyang Ave,Blk 149A,1.36221388889515,103.96291600002556,TRUNK,75009,77331,N,0,43,22,68
3A,1,12,GAS,98011,4.6,Loyang Ave,Blk 149A,1.36221388889515,103.96291600002556,TRUNK,75009,77331,N,0,43,22,55
3A,1,13,GAS,98091,5.0,Pasir Ris Dr 1,Blk 156,1.36432808773556,103.9631266198707,TRUNK,75009,77331,N,0,43,22,68
3A,1,13,GAS,98091,5.0,Pasir Ris Dr 1,Blk 156,1.36432808773556,103.9631266198707,TRUNK,75009,77331,N,0,43,22,55
3A,1,14,GAS,78211,5.5,Pasir Ris St 21,Blk 204,1.36790255939851,103.96243675215658,TRUNK,75009,77331,N,0,43,22,68
3A,1,14,GAS,78211,5.5,Pasir Ris St 21,Blk 204,1.36790255939851,103.96243675215658,TRUNK,75009,77331,N,0,43,22,55
3A,1,15,GAS,78201,5.9,Pasir Ris St 21,Opp Blk 242,1.37134689166636,103.96205663680765,TRUNK,75009,77331,N,0,43,22,68
3A,1,15,GAS,78201,5.9,Pasir Ris St 21,Opp Blk 242,1.37134689166636,103.96205663680765,TRUNK,75009,77331,N,0,43,22,55
3A,1,16,GAS,78229,6.4,Pasir Ris Dr 4,Blk 485,1.37411139885456,103.96093853137384,TRUNK,75009,77331,N,0,43,22,68
3A,1,16,GAS,78229,6.4,Pasir Ris Dr 4,Blk 485,1.37411139885456,103.96093853137384,TRUNK,75009,77331,N,0,43,22,55
3A,1,17,GAS,78111,6.9,Pasir Ris Dr 3,Blk 479,1.37545781179514,103.95798631897796,TRUNK,75009,77331,N,0,43,22,68
3A,1,17,GAS,78111,6.9,Pasir Ris Dr 3,Blk 479,1.37545781179514,103.95798631897796,TRUNK,75009,77331,N,0,43,22,55
3A,1,18,GAS,78101,7.3,Pasir Ris Dr 3,Opp Downtown East,1.37506644391944,103.95404801695994,TRUNK,75009,77331,N,0,43,22,68
3A,1,18,GAS,78101,7.3,Pasir Ris Dr 3,Opp Downtown East,1.37506644391944,103.95404801695994,TRUNK,75009,77331,N,0,43,22,55
3A,1,19,GAS,77371,8.0,Pasir Ris Dr 8,Aft Pasir Ris Dr 3,1.37460778462857,103.94821000003118,TRUNK,75009,77331,N,0,43,22,68
3A,1,19,GAS,77371,8.0,Pasir Ris Dr 8,Aft Pasir Ris Dr 3,1.37460778462857,103.94821000003118,TRUNK,75009,77331,N,0,43,22,55
3A,1,20,GAS,77321,8.2,Pasir Ris Ctrl,Aft Pasir Ris St 53,1.37313477197799,103.94802646457003,TRUNK,75009,77331,N,0,43,22,68
3A,1,20,GAS,77321,8.2,Pasir Ris Ctrl,Aft Pasir Ris St 53,1.37313477197799,103.94802646457003,TRUNK,75009,77331,N,0,43,22,55
3A,1,21,GAS,77021,8.5,Pasir Ris Dr 1,Opp Blk 571,1.3726630000055,103.94557280001844,TRUNK,75009,77331,N,0,43,22,68
3A,1,21,GAS,77021,8.5,Pasir Ris Dr 1,Opp Blk 571,1.3726630000055,103.94557280001844,TRUNK,75009,77331,N,0,43,22,55
3A,1,22,GAS,77011,8.9,Pasir Ris Dr 1,Opp Blk 515,1.37376489998905,103.9426659000156,TRUNK,75009,77331,N,0,43,22,68
3A,1,22,GAS,77011,8.9,Pasir Ris Dr 1,Opp Blk 515,1.37376489998905,103.9426659000156,TRUNK,75009,77331,N,0,43,22,55
3A,1,23,GAS,77069,9.2,Elias Rd,Opp Ris Grandeur,1.37414972830656,103.94081177255109,TRUNK,75009,77331,N,0,43,22,68
3A,1,23,GAS,77069,9.2,Elias Rd,Opp Ris Grandeur,1.37414972830656,103.94081177255109,TRUNK,75009,77331,N,0,43,22,55
3A,1,24,GAS,77301,9.5,Pasir Ris St 71,Blk 778,1.37419765728407,103.93864478052232,TRUNK,75009,77331,N,0,43,22,68
3A,1,24,GAS,77301,9.5,Pasir Ris St 71,Blk 778,1.37419765728407,103.93864478052232,TRUNK,75009,77331,N,0,43,22,55
3A,1,25,GAS,77311,9.7,Pasir Ris St 71,Bet Blks 771/772,1.37581953068998,103.936865329717,TRUNK,75009,77331,N,0,43,22,68
3A,1,25,GAS,77311,9.7,Pasir Ris St 71,Bet Blks 771/772,1.37581953068998,103.936865329717,TRUNK,75009,77331,N,0,43,22,55
3A,1,26,GAS,77161,9.9,Pasir Ris Dr 10,Blk 741,1.37752492323898,103.93657565115056,TRUNK,75009,77331,N,0,43,22,68
3A,1,26,GAS,77161,9.9,Pasir Ris Dr 10,Blk 741,1.37752492323898,103.93657565115056,TRUNK,75009,77331,N,0,43,22,55
3A,1,27,GAS,77281,10.0,Pasir Ris Dr 1,Blk 740,1.37837166677052,103.93618729229594,TRUNK,75009,77331,N,0,43,22,68
3A,1,27,GAS,77281,10.0,Pasir Ris Dr 1,Blk 740,1.37837166677052,103.93618729229594,TRUNK,75009,77331,N,0,43,22,55
3A,1,28,GAS,77331,10.4,Pasir Ris Dr 12,Blk 747A,1.3782973982979,103.93338764757787,TRUNK,75009,77331,N,0,43,22,68
3A,1,28,GAS,77331,10.4,Pasir Ris Dr 12,Blk 747A,1.3782973982979,103.93338764757787,TRUNK,75009,77331,N,0,43,22,55
3B,1,1,GAS,77289,9.2,Pasir Ris Dr 1,Blk 738,1.37889759950996,103.93596534133928,TRUNK,77289,77009,N,15,0,0,0
3B,1,2,GAS,77169,9.5,Pasir Ris Dr 10,Meridian JC,1.37694324707892,103.9363320444146,TRUNK,77289,77009,N,15,0,0,0
3B,1,3,GAS,77319,9.7,Pasir Ris St 71,Opp Blks 771/772,1.37554666701554,103.93754166696732,TRUNK,77289,77009,N,15,0,0,0
3B,1,4,GAS,77309,10.0,Pasir Ris St 71,Opp Blk 778,1.37437639672106,103.93874482147837,TRUNK,77289,77009,N,15,0,0,0
3B,1,5,GAS,77061,10.2,Elias Rd,Ris Grandeur,1.37377216806532,103.94041320097696,TRUNK,77289,77009,N,15,0,0,0
3B,1,6,GAS,78049,10.4,Pasir Ris Dr 1,Blk 612,1.3744627816256,103.94180578126524,TRUNK,77289,77009,N,15,0,0,0
3B,1,7,GAS,77019,10.6,Pasir Ris Dr 1,Blk 515,1.3737108000359,103.94351079998545,TRUNK,77289,77009,N,15,0,0,0
3B,1,8,GAS,77029,11.0,Pasir Ris Dr 1,Blk 571,1.37274960000662,103.94597779999948,TRUNK,77289,77009,N,15,0,0,0
3B,1,9,GAS,77329,11.2,Pasir Ris Ctrl,Bef Pasir Ris St 53,1.37283117687855,103.94765867700548,TRUNK,77289,77009,N,15,0,0,0
3B,1,10,GAS,77379,11.4,Pasir Ris Dr 8,Bef Pasir Ris Dr 3,1.37468886777036,103.94801300636183,TRUNK,77289,77009,N,15,0,0,0
3B,1,11,GAS,77009,11.8,Pasir Ris Dr 3,Pasir Ris Int,1.3737224021188,103.95021243108012,TRUNK,77289,77009,N,15,0,0,0
3N,1,1,SBST,2099,0.0,Raffles Blvd,Marina Ctr Ter,1.29147264805943,103.8614855838078,NIGHT SERVICE,2099,45301,N,0,0,0,40
3N,1,2,SBST,2101,0.4,Raffles Ave,AFT S'PORE FLYER,1.28938483786533,103.86183148116277,NIGHT SERVICE,2099,45301,N,0,0,0,40
3N,1,3,SBST,2051,0.8,Raffles Ave,Seating Gallery,1.2895030556082,103.85903388899315,NIGHT SERVICE,2099,45301,N,0,0,0,40
3N,1,4,SBST,2061,1.1,Raffles Ave,The Esplanade,1.2899638888957,103.85640388886262,NIGHT SERVICE,2099,45301,N,0,0,0,40
3N,1,5,SBST,4167,2.1,Nth Bridge Rd,City Hall Stn Exit B,1.29250006522444,103.85145315468638,NIGHT SERVICE,2099,45301,N,0,0,0,40
3N,1,6,SBST,4249,2.4,Nth Bridge Rd,Opp The Treasury,1.29043039362749,103.850262165082,NIGHT SERVICE,2099,45301,N,0,0,0,40
3N,1,7,SBST,5029,2.8,Sth Bridge Rd,Boat Quay,1.28712283362119,103.84819780822524,NIGHT SERVICE,2099,45301,N,0,0,0,40
3N,1,8,SBST,4222,3.4,Eu Tong Sen St,Clarke Quay Stn Exit E,1.28898962180798,103.84708976365567,NIGHT SERVICE,2099,45301,N,0,0,0,40
3N,1,9,SBST,4211,3.7,River Valley Rd,Clarke Quay,1.29043611099357,103.84712444398056,NIGHT SERVICE,2099,45301,N,0,0,0,40
3N,1,10,SBST,4331,4.0,River Valley Rd,BEF FORT CANNING STN,1.29183939431601,103.84504089382705,NIGHT SERVICE,2099,45301,N,0,0,0,40
3N,1,11,SBST,13109,4.3,River Valley Rd,UE Sq,1.29350944398488,103.8427241670272,NIGHT SERVICE,2099,45301,N,0,0,0,40
3N,1,12,SBST,13211,4.6,Mohd Sultan Rd,Aft Unity St,1.29241699362559,103.841095990069,NIGHT SERVICE,2099,45301,N,0,0,0,40
3N,1,13,SBST,6151,5.2,Havelock Rd,Hotel Miramar,1.28870976841461,103.83737276969174,NIGHT SERVICE,2099,45301,N,0,0,0,40
3N,1,14,SBST,6141,5.7,Havelock Rd,Holiday Inn Atrium,1.28963300933974,103.83381241921823,NIGHT SERVICE,2099,45301,N,0,0,0,40
3N,1,15,SBST,6131,6.0,Zion Rd,The Boys' Brigade HQ,1.29152472200833,103.83222750001508,NIGHT SERVICE,2099,45301,N,0,0,0,40
3N,1,16,SBST,13121,6.3,Zion Rd,Opp Great World City,1.29409221679274,103.8308377640795,NIGHT SERVICE,2099,45301,N,0,0,0,40
3N,1,17,SBST,13141,6.7,Hoot Kiam Rd,Aft Zion Full Gospel Ch,1.29763682834545,103.82997986347917,NIGHT SERVICE,2099,45301,N,0,0,0,40
3N,1,18,SBST,13191,7.3,Paterson Rd,Bef Orchard Blvd,1.30266053145965,103.82987799248592,NIGHT SERVICE,2099,45301,N,0,0,0,40
3N,1,19,SBST,9048,8.0,Orchard Rd,Orchard Stn/Lucky Plaza,1.30386684425114,103.83413070051408,NIGHT SERVICE,2099,45301,N,0,0,0,40
3N,1,20,SBST,9038,8.6,Orchard Rd,Opp Somerset Stn,1.30154262450563,103.83852481842337,NIGHT SERVICE,2099,45301,N,0,0,0,40
3N,1,21,SBST,8138,9.0,Orchard Rd,Concorde Hotel S'pore,1.3004785730821,103.84184700607597,NIGHT SERVICE,2099,45301,N,0,0,0,40
3N,1,22,SBST,8057,9.4,Orchard Rd,Dhoby Ghaut Stn,1.29930997279734,103.84529021429744,NIGHT SERVICE,2099,45301,N,0,0,0,40
3N,1,23,SBST,8079,9.9,Prinsep St,Sch of the Arts,1.29921444445586,103.84910329217983,NIGHT SERVICE,2099,45301,N,0,0,0,40
3N,1,24,SBST,7011,10.1,Selegie Rd,Peace Ctr,1.30099699058522,103.8498101874305,NIGHT SERVICE,2099,45301,N,0,0,0,40
3N,1,25,SBST,7021,10.5,Selegie Rd,Selegie Ctr,1.30324521574524,103.84995776766849,NIGHT SERVICE,2099,45301,N,0,0,0,40
3N,1,26,SBST,40011,11.0,Bt Timah Rd,LITTLE INDIA STN EXIT A,1.30606411522588,103.84908751469008,NIGHT SERVICE,2099,45301,N,0,0,0,40
3N,1,30,SBST,42151,21.8,Jln Jurong Kechil,Beauty World Stn Exit C,1.34009254981171,103.77531978477352,NIGHT SERVICE,2099,45301,N,0,0,0,40
3N,1,31,SBST,42161,22.1,Jln Jurong Kechil,Blk 18,1.34027669212035,103.77264625507586,NIGHT SERVICE,2099,45301,N,0,0,0,40
3N,1,32,SBST,42171,22.5,Jln Jurong Kechil,Signature Pk Condo,1.34261833302181,103.77026361103133,NIGHT SERVICE,2099,45301,N,0,0,0,40
3N,1,33,SBST,42181,22.8,Jln Jurong Kechil,Opp The Hillford,1.3436280559857,103.76943333300858,NIGHT SERVICE,2099,45301,N,0,0,0,40
3N,1,34,SBST,42191,23.2,Jln Jurong Kechil,Bef Bt Batok East Ave 6,1.34642944402637,103.76696388898718,NIGHT SERVICE,2099,45301,N,0,0,0,40
3N,1,35,SBST,43201,23.5,Bt Batok East Ave 6,Opp Autobacs,1.34694499998204,103.76464638897036,NIGHT SERVICE,2099,45301,N,0,0,0,40
3N,1,36,SBST,43191,24.1,Bt Batok East Ave 6,Blk 288C,1.34638492790435,103.75931336284916,NIGHT SERVICE,2099,45301,N,0,0,0,40
3N,1,37,SBST,43181,24.5,Bt Batok East Ave 3,Keming Pr Sch,1.34648944401178,103.75681722199708,NIGHT SERVICE,2099,45301,N,0,0,0,40
3N,1,38,SBST,43171,24.9,Bt Batok East Ave 3,Blk 229,1.34859644473183,103.75460496382075,NIGHT SERVICE,2099,45301,N,0,0,0,40
3N,1,39,SBST,43419,25.5,Bt Batok Ctrl,Blk 628,1.35155523613685,103.74998784769572,NIGHT SERVICE,2099,45301,N,0,0,0,40
3N,1,40,SBST,43469,26.1,Bt Batok West Ave 2,Bef Bt Batok West Ave 5,1.35546802880026,103.74730862146367,NIGHT SERVICE,2099,45301,N,0,0,0,40
3N,1,41,SBST,43601,26.5,Bt Batok West Ave 5,Opp Blk 532,1.35664340859556,103.74950528201234,NIGHT SERVICE,2099,45301,N,0,0,0,40
3N,1,42,SBST,43571,26.9,Bt Batok West Ave 5,Opp Bt Gombak Stn,1.35920995233758,103.75150455211016,NIGHT SERVICE,2099,45301,N,0,0,0,40
3N,1,43,SBST,43581,27.3,Bt Batok West Ave 5,Blk 347,1.36251939522797,103.75138384429646,NIGHT SERVICE,2099,45301,N,0,0,0,40
3N,1,44,SBST,43521,27.9,Bt Batok West Ave 5,Bt Batok Driving Ctr,1.36756037490262,103.750164221858,NIGHT SERVICE,2099,45301,N,0,0,0,40
3N,1,46,SBST,44129,29.5,Choa Chu Kang Way,Opp Blk 113,1.37741713631203,103.7509269724908,NIGHT SERVICE,2099,45301,N,0,0,0,40
3N,1,47,SBST,44449,29.9,Choa Chu Kang Way,Opp Blks 237/239,1.37889232196067,103.74762704486072,NIGHT SERVICE,2099,45301,N,0,0,0,40
3N,1,48,SBST,44459,30.3,Choa Chu Kang Way,Blk 277,1.38028731431529,103.74454562435122,NIGHT SERVICE,2099,45301,N,0,0,0,40
3N,1,49,SBST,44521,30.6,Choa Chu Kang Ave 3,Blk 280,1.38085185530408,103.74260886969472,NIGHT SERVICE,2099,45301,N,0,0,0,40
3N,1,50,SBST,44511,30.9,Choa Chu Kang Ave 3,Blk 289,1.37948507121488,103.7405687719047,NIGHT SERVICE,2099,45301,N,0,0,0,40
3N,1,51,SBST,44689,31.2,Choa Chu Kang Ave 3,Sunshine Pl,1.37811000397911,103.73849893266107,NIGHT SERVICE,2099,45301,N,0,0,0,40
3N,1,52,SBST,44629,31.5,Choa Chu Kang Ave 4,Blk 457,1.37851168892339,103.73644907938714,NIGHT SERVICE,2099,45301,N,0,0,0,40
3N,1,53,SBST,44509,31.9,Choa Chu Kang Ave 4,Blk 442,1.38081340360597,103.73845177601392,NIGHT SERVICE,2099,45301,N,0,0,0,40
3N,1,54,SBST,44499,32.3,Choa Chu Kang Ave 4,Blk 429A CP,1.3832016053923,103.74089358044328,NIGHT SERVICE,2099,45301,N,0,0,0,40
3N,1,55,SBST,45231,32.6,Choa Chu Kang Way,Blk 432,1.38463054645747,103.74228933862295,NIGHT SERVICE,2099,45301,N,0,0,0,40
3N,1,56,SBST,45241,33.1,Choa Chu Kang Way,Opp Blk 511A,1.38849236327693,103.74049628403256,NIGHT SERVICE,2099,45301,N,0,0,0,40
3N,1,57,SBST,45251,33.4,Choa Chu Kang Way,Opp Kranji Sec Sch,1.39132771354143,103.74006551818796,NIGHT SERVICE,2099,45301,N,0,0,0,40
3N,1,58,SBST,45311,33.8,Choa Chu Kang Nth 5,Blk 547,1.39312896100059,103.74208908630852,NIGHT SERVICE,2099,45301,N,0,0,0,40
3N,1,59,SBST,45261,34.0,Choa Chu Kang St 52,Blk 551,1.39431509144869,103.7435570382963,NIGHT SERVICE,2099,45301,N,0,0,0,40
3N,1,60,SBST,45271,34.3,Choa Chu Kang St 52,Blk 560,1.39569595459867,103.74526443744904,NIGHT SERVICE,2099,45301,N,0,0,0,40
3N,1,61,SBST,45321,34.8,Choa Chu Kang Dr,Yew Tee Stn,1.39740269682477,103.74755489070483,NIGHT SERVICE,2099,45301,N,0,0,0,40
3N,1,62,SBST,45389,35.3,Choa Chu Kang Nth 7,Blk 619,1.40063804359533,103.7473817647614,NIGHT SERVICE,2099,45301,N,0,0,0,40
3N,1,63,SBST,45401,35.7,Choa Chu Kang Cres,Blk 681,1.40279972616248,103.74594266826703,NIGHT SERVICE,2099,45301,N,0,0,0,40
3N,1,64,SBST,45411,35.9,Choa Chu Kang Cres,Opp Blk 670,1.4035145178289,103.74767347957746,NIGHT SERVICE,2099,45301,N,0,0,0,40
3N,1,65,SBST,45421,36.2,Choa Chu Kang Cres,Opp Blk 666,1.40274884902867,103.75050925171398,NIGHT SERVICE,2099,45301,N,0,0,0,40
3N,1,66,SBST,45439,36.4,Choa Chu Kang Cres,Opp Blk 661,1.40127194398549,103.75115527801049,NIGHT SERVICE,2099,45301,N,0,0,0,40
3N,1,67,SBST,45399,36.6,Choa Chu Kang Nth 7,Regent Gr Condo,1.39984083299841,103.74991277803169,NIGHT SERVICE,2099,45301,N,0,0,0,40
3N,1,68,SBST,45329,37.1,Choa Chu Kang Dr,Opp Yew Tee Stn,1.39743803967229,103.7478650735721,NIGHT SERVICE,2099,45301,N,0,0,0,40
3N,1,69,SBST,45351,37.4,Choa Chu Kang Nth 6,Blk 634,1.39635349170474,103.74947902253896,NIGHT SERVICE,2099,45301,N,0,0,0,40
3N,1,70,SBST,45371,37.8,Choa Chu Kang Nth 6,Opp Yew Mei Green Condo,1.39533587133451,103.75193731177454,NIGHT SERVICE,2099,45301,N,0,0,0,40
3N,1,71,SBST,45361,38.2,Choa Chu Kang Nth 5,Opp Blk 765,1.39239930690933,103.7500200571186,NIGHT SERVICE,2099,45301,N,0,0,0,40
3N,1,72,SBST,45301,38.6,Choa Chu Kang Nth 5,Blk 708,1.39184565454372,103.7466351417212,NIGHT SERVICE,2099,45301,N,0,0,0,40
4,1,1,SBST,75009,0.0,Tampines Ctrl 1,Tampines Int,1.35407552367477,103.94339098473914,TRUNK,75009,75009,Y,11,12,11,11
4,1,2,SBST,76191,0.5,Tampines Ave 7,BLK 401,1.3569438864901,103.94477445426702,TRUNK,75009,75009,Y,11,12,11,11
4,1,3,SBST,76201,0.8,Tampines Ave 7,Blk 423,1.35687499368341,103.9479674220669,TRUNK,75009,75009,Y,11,12,11,11
4,1,4,SBST,76211,1.1,Tampines Ave 7,Blk 449,1.35674667237884,103.95100259167164,TRUNK,75009,75009,Y,11,12,11,11
4,1,5,SBST,76221,1.4,Tampines Ave 7,TAMPINES EAST STN EXIT A,1.3563896244901,103.95390226733991,TRUNK,75009,75009,Y,11,12,11,11
4,1,6,SBST,76231,1.8,Tampines Ave 7,Tampines JC/Opp Blk 390,1.35666908955685,103.95736200626966,TRUNK,75009,75009,Y,11,12,11,11
4,1,7,SBST,76241,2.1,Tampines Ave 7,Blk 497D,1.35845802746258,103.9591705812204,TRUNK,75009,75009,Y,11,12,11,11
4,1,8,SBST,98301,2.9,Flora Rd,Avila Gdns,1.36001388887382,103.9648761111098,TRUNK,75009,75009,Y,11,12,11,11
4,1,9,SBST,98311,3.3,Mariam Way,Bef Mariam Wk,1.35930611110109,103.96849111110151,TRUNK,75009,75009,Y,11,12,11,11
4,1,10,SBST,97049,3.5,Upp Changi Rd Nth,Changi Prison,1.35817903735465,103.96973879358464,TRUNK,75009,75009,Y,11,12,11,11
4,1,11,SBST,97039,3.8,Upp Changi Rd Nth,Bef Jln Bena,1.35535232677111,103.96894056406585,TRUNK,75009,75009,Y,11,12,11,11
4,1,12,SBST,97141,4.2,Changi Nth St 1,Aft Upp Changi Rd Nth,1.35231360645922,103.96793511086432,TRUNK,75009,75009,Y,11,12,11,11
4,1,13,SBST,97301,4.5,Changi Nth Way,Agility,1.35182434688859,103.96979848322832,TRUNK,75009,75009,Y,11,12,11,11
4,1,14,SBST,97311,4.9,Changi Nth Way,Zuellig Pharma,1.35255805555221,103.97290111112584,TRUNK,75009,75009,Y,11,12,11,11
4,1,15,SBST,97331,5.4,Changi Nth Way,Bef Changi Prison Cplx,1.3556366037228,103.97509801681348,TRUNK,75009,75009,Y,11,12,11,11
4,1,16,SBST,97321,6.1,Tanah Merah Besar Rd,Aft Compass Green,1.36060285135304,103.97464120182453,TRUNK,75009,75009,Y,11,12,11,11
4,1,17,SBST,97059,6.6,Upp Changi Rd Nth,Changi Women's Prison,1.36075141209876,103.97097232582752,TRUNK,75009,75009,Y,11,12,11,11
4,1,18,SBST,98319,7.0,Flora Rd,Aft Ballota Pk,1.3592369444173,103.96845690524152,TRUNK,75009,75009,Y,11,12,11,11
4,1,19,SBST,98309,7.4,Flora Rd,Carissa Pk,1.35996000001358,103.96473694441012,TRUNK,75009,75009,Y,11,12,11,11
4,1,20,SBST,76249,8.2,Tampines Ave 7,Blk 370,1.35836639849151,103.95947435534286,TRUNK,75009,75009,Y,11,12,11,11
4,1,21,SBST,76239,8.5,Tampines Ave 7,Blk 390/Opp Tampines JC,1.3564927293972,103.95754826481252,TRUNK,75009,75009,Y,11,12,11,11
4,1,22,SBST,76229,8.9,Tampines Ave 7,OPP TAMPINES EAST STN,1.35614001051089,103.95353851635838,TRUNK,75009,75009,Y,11,12,11,11
4,1,23,SBST,76219,9.2,Tampines Ave 7,Blk 230E,1.35644168689504,103.95114418566536,TRUNK,75009,75009,Y,11,12,11,11
4,1,24,SBST,76209,9.6,Tampines Ave 7,Blk 233,1.35660332787929,103.94766913185744,TRUNK,75009,75009,Y,11,12,11,11
4,1,25,SBST,76199,9.9,Tampines Ave 7,BLK 503,1.35660016333768,103.94535428432116,TRUNK,75009,75009,Y,11,12,11,11
4,1,26,SBST,75009,10.2,Tampines Ctrl 1,Tampines Int,1.35407552367477,103.94339098473914,TRUNK,75009,75009,Y,11,12,11,11
40,1,1,SBST,84009,0.0,Bedok Nth Dr,Bedok Int,1.32453874317344,103.9290381851584,TRUNK,84009,84009,Y,13,15,16,19
40,1,2,SBST,84029,0.7,New Upp Changi Rd,Opp Blk 32,1.32295305994698,103.92517704260584,TRUNK,84009,84009,Y,13,15,16,19
40,1,3,SBST,84019,1.0,New Upp Changi Rd,Opp Chai Chee Ind Pk,1.32221972730517,103.92262015530927,TRUNK,84009,84009,Y,13,15,16,19
40,1,4,SBST,83249,1.7,Siglap Rd,Flamingo Valley,1.31786650545216,103.9217459460186,TRUNK,84009,84009,Y,13,15,16,19
40,1,5,SBST,83239,1.8,Siglap Rd,Opp Cheviot Hill,1.3169597007985,103.92246139079548,TRUNK,84009,84009,Y,13,15,16,19
40,1,6,SBST,93119,2.1,Siglap Rd,Aft Elite Pk Ave,1.31431984916508,103.92298221289045,TRUNK,84009,84009,Y,13,15,16,19
40,1,7,SBST,93069,2.5,East Coast Rd,Aft Siglap Rd,1.31168943552207,103.92240015622043,TRUNK,84009,84009,Y,13,15,16,19
40,1,8,SBST,93059,2.9,East Coast Rd,Aft Jln Buloh Perindu,1.31076138897412,103.91930777802244,TRUNK,84009,84009,Y,13,15,16,19
40,1,9,SBST,92159,3.2,East Coast Rd,ST. PATRICK'S SCH,1.30976333301363,103.91655777798783,TRUNK,84009,84009,Y,13,15,16,19
40,1,10,SBST,92149,3.5,East Coast Rd,St. Patrick's Green,1.30928064742874,103.91434517290192,TRUNK,84009,84009,Y,13,15,16,19
40,1,11,SBST,92139,3.8,East Coast Rd,Opp Katong Omega Apt,1.30853972762017,103.91062932209373,TRUNK,84009,84009,Y,13,15,16,19
40,1,12,SBST,92129,4.3,East Coast Rd,The Holy Family Ch,1.30686400495083,103.90646134135643,TRUNK,84009,84009,Y,13,15,16,19
40,1,13,SBST,92119,4.8,East Coast Rd,Roxy Sq,1.30444500073,103.90277451423108,TRUNK,84009,84009,Y,13,15,16,19
40,1,14,SBST,92109,5.0,Mountbatten Rd,Opp Katong Shop Ctr,1.30356602776936,103.9014561477864,TRUNK,84009,84009,Y,13,15,16,19
40,1,15,SBST,92099,5.3,Mountbatten Rd,One Amber,1.3023783312326,103.89900426571224,TRUNK,84009,84009,Y,13,15,16,19
40,1,16,SBST,92161,5.8,Tg Katong Rd,Aft Katong PO,1.30380001918907,103.89656923070308,TRUNK,84009,84009,Y,13,15,16,19
40,1,17,SBST,82071,6.2,Tg Katong Rd,Opp Tg Katong Girls' Sch,1.30725334418948,103.89541128171984,TRUNK,84009,84009,Y,13,15,16,19
40,1,18,SBST,82081,6.6,Tg Katong Rd,Aft Dunman Rd,1.31037284851913,103.89412794527634,TRUNK,84009,84009,Y,13,15,16,19
40,1,19,SBST,82091,6.8,Tg Katong Rd,Aft Queen Of Peace Ch,1.31264667096781,103.89411050584133,TRUNK,84009,84009,Y,13,15,16,19
40,1,20,SBST,82109,7.2,Geylang Rd,City Plaza,1.3151892235607,103.8933177448138,TRUNK,84009,84009,Y,13,15,16,19
40,1,21,SBST,81069,7.5,Geylang Rd,Opp Lor 39 Geylang,1.314729,103.89069,TRUNK,84009,84009,Y,13,15,16,19
40,1,22,SBST,81049,8.0,Geylang Rd,Aft Lor 34 Geylang,1.314075556,103.8873525,TRUNK,84009,84009,Y,13,15,16,19
40,1,23,SBST,81029,8.3,Geylang Rd,Aft Lor 28 Geylang,1.313616389,103.8849306,TRUNK,84009,84009,Y,13,15,16,19
40,1,24,SBST,81231,8.7,Aljunied Rd,Opp Kh Plaza,1.31389305598354,103.88189611100506,TRUNK,84009,84009,Y,13,15,16,19
40,1,25,SBST,81081,8.9,Aljunied Rd,Opp Aljunied Stn,1.31621665907428,103.88168156879212,TRUNK,84009,84009,Y,13,15,16,19
40,1,26,SBST,81091,9.3,Aljunied Rd,Opp Blk 105,1.31935333297674,103.88173111103306,TRUNK,84009,84009,Y,13,15,16,19
40,1,27,SBST,70011,9.7,Aljunied Rd,Opp Blk 125,1.32317687661433,103.88116008329276,TRUNK,84009,84009,Y,13,15,16,19
40,1,28,SBST,70151,10.3,Merpati Rd,Aft Jln Anggerek,1.32768374279565,103.8809633442231,TRUNK,84009,84009,Y,13,15,16,19
40,1,29,SBST,70161,10.6,Merpati Rd,OPP MATTAR STN EXIT A,1.32758635490072,103.88324806418214,TRUNK,84009,84009,Y,13,15,16,19
40,1,30,SBST,70171,11.0,Circuit Rd,Blk 77,1.32833666697134,103.8854713890276,TRUNK,84009,84009,Y,13,15,16,19
40,1,31,SBST,70181,11.2,Circuit Rd,Blk 36,1.32886177068404,103.88691723349125,TRUNK,84009,84009,Y,13,15,16,19
40,1,32,SBST,70191,11.4,Circuit Rd,OPP BLK 66,1.32722900950909,103.88793655793152,TRUNK,84009,84009,Y,13,15,16,19
40,1,33,SBST,70201,11.7,Circuit Rd,OPP MACPHERSON STN EXIT D,1.32461138902969,103.88885416699938,TRUNK,84009,84009,Y,13,15,16,19
